05:24:32.657 PCB:9721.42 TB:6.15 TS:31.54 Ratio:-5.13 Diff:-0.01 Spread:0.102 BP:9711.5 BDF:0
05:24:33.657 PCB:9721.53 TB:6.71 TS:31.55 Ratio:-4.7 Diff:0.11 Spread:0.1032 BP:9711.5 BDF:0
05:24:34.657 PCB:9721.53 TB:6.71 TS:31.45 Ratio:-4.69 Diff:0 Spread:0.1032 BP:9711.5 BDF:0
05:24:35.662 PCB:9721.53 TB:6.71 TS:31.45 Ratio:-4.69 Diff:0 Spread:0.1032 BP:9711.5 BDF:0
05:24:36.661 PCB:9721.53 TB:6.46 TS:32.35 Ratio:-5.01 Diff:0 Spread:0.1032 BP:9711.5 BDF:0
05:24:37.657 PCB:9721.54 TB:6.81 TS:32.37 Ratio:-4.76 Diff:0.01 Spread:0.0981 BP:9712 BDF:0.5
05:24:38.659 PCB:9721.54 TB:6.81 TS:31.37 Ratio:-4.61 Diff:0 Spread:0.0981 BP:9712 BDF:0
05:24:39.665 PCB:9721.65 TB:6.76 TS:31.22 Ratio:-4.62 Diff:0.11 Spread:0.0992 BP:9712 BDF:0
05:24:40.657 PCB:9721.65 TB:7 TS:29.93 Ratio:-4.28 Diff:0 Spread:0.0992 BP:9712 BDF:0
05:24:41.657 PCB:9721.65 TB:5.63 TS:31.25 Ratio:-5.55 Diff:0 Spread:0.0992 BP:9712 BDF:0
05:24:42.657 PCB:9721.65 TB:6.98 TS:31.25 Ratio:-4.48 Diff:0 Spread:0.0992 BP:9712 BDF:0
05:24:43.659 PCB:9721.65 TB:6.98 TS:31.25 Ratio:-4.48 Diff:0 Spread:0.0992 BP:9712 BDF:0
05:24:44.656 PCB:9721.65 TB:6.98 TS:29.92 Ratio:-4.29 Diff:0 Spread:0.0992 BP:9712 BDF:0
05:24:45.660 PCB:9721.65 TB:6.98 TS:30.36 Ratio:-4.35 Diff:0 Spread:0.0992 BP:9712 BDF:0
05:24:46.658 PCB:9721.65 TB:6.98 TS:30.96 Ratio:-4.44 Diff:0 Spread:0.0992 BP:9712 BDF:0
05:24:47.657 PCB:9721.65 TB:6.98 TS:30.96 Ratio:-4.43 Diff:0 Spread:0.0992 BP:9712 BDF:0
05:24:48.669 PCB:9721.65 TB:6.98 TS:30.94 Ratio:-4.43 Diff:0 Spread:0.0992 BP:9712 BDF:0
05:24:49.663 PCB:9721.65 TB:10.98 TS:30.94 Ratio:-2.82 Diff:0 Spread:0.0992 BP:9712 BDF:0
05:24:50.659 PCB:9721.65 TB:10.98 TS:31.03 Ratio:-2.83 Diff:0 Spread:0.0992 BP:9712 BDF:0
05:24:51.657 PCB:9721.64 TB:10.98 TS:31.25 Ratio:-2.85 Diff:-0.01 Spread:0.0992 BP:9712 BDF:0
05:24:52.662 PCB:9721.64 TB:10.26 TS:31.14 Ratio:-3.04 Diff:0 Spread:0.0992 BP:9712 BDF:0
05:24:53.665 PCB:9721.64 TB:6.91 TS:29.9 Ratio:-4.33 Diff:0 Spread:0.0992 BP:9712 BDF:0
05:24:54.659 PCB:9721.59 TB:7.27 TS:30.35 Ratio:-4.18 Diff:-0.06 Spread:0.0986 BP:9712 BDF:0
05:24:55.660 PCB:9721.59 TB:3.57 TS:33.25 Ratio:-9.32 Diff:0 Spread:0.0986 BP:9712 BDF:0
05:24:56.668 PCB:9721.59 TB:2.92 TS:31.35 Ratio:-10.74 Diff:0 Spread:0.0986 BP:9712 BDF:0
05:24:57.661 PCB:9721.59 TB:3.26 TS:32.13 Ratio:-9.84 Diff:0 Spread:0.0986 BP:9712 BDF:0
05:24:58.658 PCB:9721.59 TB:4.06 TS:32.13 Ratio:-7.91 Diff:0 Spread:0.0986 BP:9712 BDF:0
05:24:59.658 PCB:9721.59 TB:4.06 TS:32.13 Ratio:-7.91 Diff:0 Spread:0.0986 BP:9712 BDF:0
05:25:00.657 PCB:9721.58 TB:2.92 TS:28.92 Ratio:-9.91 Diff:-0.01 Spread:0.0728 BP:9714.5 BDF:2.5
05:25:01.660 PCB:9721.56 TB:4.95 TS:30.16 Ratio:-6.1 Diff:-0.03 Spread:0.0726 BP:9714.5 BDF:0
05:25:02.657 PCB:9721.58 TB:3.7 TS:30.17 Ratio:-8.16 Diff:0.03 Spread:0.078 BP:9714 BDF:-0.5
05:25:03.663 PCB:9721.58 TB:5.48 TS:30.16 Ratio:-5.5 Diff:0 Spread:0.0728 BP:9714.5 BDF:0.5
05:25:04.657 PCB:9721.58 TB:5.48 TS:30.16 Ratio:-5.5 Diff:0 Spread:0.078 BP:9714 BDF:-0.5
05:25:05.663 PCB:9721.58 TB:5.36 TS:30.19 Ratio:-5.64 Diff:0 Spread:0.078 BP:9714 BDF:0
05:25:06.657 PCB:9721.58 TB:5.36 TS:28.94 Ratio:-5.4 Diff:0 Spread:0.078 BP:9714 BDF:0
05:25:07.658 PCB:9721.58 TB:4.82 TS:29.45 Ratio:-6.11 Diff:0 Spread:0.0728 BP:9714.5 BDF:0.5
05:25:08.663 PCB:9721.58 TB:4.66 TS:30.6 Ratio:-6.57 Diff:0 Spread:0.078 BP:9714 BDF:-0.5
05:25:09.660 PCB:9721.58 TB:4.66 TS:30.61 Ratio:-6.57 Diff:0 Spread:0.078 BP:9714 BDF:0
05:25:10.666 PCB:9721.58 TB:4.66 TS:28.94 Ratio:-6.22 Diff:0 Spread:0.078 BP:9714 BDF:0
05:25:11.656 PCB:9721.58 TB:4.66 TS:30.74 Ratio:-6.6 Diff:0 Spread:0.078 BP:9714 BDF:0
05:25:12.659 PCB:9721.58 TB:3.42 TS:30.74 Ratio:-8.99 Diff:0 Spread:0.078 BP:9714 BDF:0
05:25:13.656 PCB:9721.58 TB:4.57 TS:30.74 Ratio:-6.72 Diff:0 Spread:0.078 BP:9714 BDF:0
05:25:14.656 PCB:9721.58 TB:4.57 TS:30.74 Ratio:-6.72 Diff:0 Spread:0.078 BP:9714 BDF:0
05:25:15.656 PCB:9721.58 TB:3.57 TS:30.74 Ratio:-8.61 Diff:0 Spread:0.078 BP:9714 BDF:0
05:25:16.657 PCB:9721.58 TB:3.57 TS:30.74 Ratio:-8.61 Diff:0 Spread:0.078 BP:9714 BDF:0
05:25:17.657 PCB:9721.58 TB:3.57 TS:35.45 Ratio:-9.93 Diff:0 Spread:0.078 BP:9714 BDF:0
